Source	Target	Type
16_7_Blood_1_73	16_7_Blood_2_81	recombination_parent_2
16_7_Blood_1_74	16_7_Blood_2_82	primary_parent
16_7_Blood_1_34	16_7_Blood_2_82	recombination_parent_1
16_7_Blood_1_74	16_7_Blood_2_82	recombination_parent_2
16_7_Blood_1_74	16_7_Blood_2_83	primary_parent
16_7_Blood_1_34	16_7_Blood_2_83	recombination_parent_1
16_7_Blood_1_64	16_7_Blood_2_83	recombination_parent_2
16_7_Blood_1_74	16_7_Blood_2_84	primary_parent
16_7_Blood_1_73	16_7_Blood_2_84	recombination_parent_2
16_7_Blood_1_74	16_7_Blood_2_85	primary_parent
16_7_Blood_1_74	16_7_Blood_2_85	recombination_parent_2
16_7_Blood_1_64	16_7_Blood_2_85	recombination_parent_3
16_7_Blood_1_74	16_7_Blood_2_86	primary_parent
16_7_Blood_1_34	16_7_Blood_2_86	recombination_parent_2
16_7_Blood_1_74	16_7_Blood_2_87	primary_parent
16_7_Blood_1_64	16_7_Blood_2_87	recombination_parent_2
16_7_Blood_1_73	16_7_Blood_2_87	recombination_parent_3
16_7_Blood_1_74	16_7_Blood_2_88	primary_parent
16_7_Blood_1_73	16_7_Blood_2_88	recombination_parent_1
16_7_Blood_1_34	16_7_Blood_2_88	recombination_parent_2
16_7_Blood_1_74	16_7_Blood_2_89	primary_parent
16_7_Blood_1_64	16_7_Blood_2_89	recombination_parent_1
16_7_Blood_1_74	16_7_Blood_2_89	recombination_parent_2
16_7_Blood_1_64	16_7_Blood_2_89	recombination_parent_3
16_7_Blood_1_74	16_7_Blood_2_90	primary_parent
16_7_Blood_1_64	16_7_Blood_2_90	recombination_parent_2
16_7_Blood_1_74	16_7_Blood_2_91	primary_parent
16_7_Blood_1_64	16_7_Blood_2_91	recombination_parent_1
16_7_Blood_1_73	16_7_Blood_2_91	recombination_parent_2
16_7_Blood_1_74	16_7_Blood_2_92	primary_parent
16_7_Blood_1_73	16_7_Blood_2_92	recombination_parent_1
16_7_Blood_1_73	16_7_Blood_2_92	recombination_parent_2
16_7_Blood_1_64	16_7_Blood_2_92	recombination_parent_3
16_7_Blood_1_74	16_7_Blood_2_93	primary_parent
16_7_Blood_1_64	16_7_Blood_2_93	recombination_parent_1
16_7_Blood_1_74	16_7_Blood_2_93	recombination_parent_2
16_7_Blood_1_34	16_7_Blood_2_93	recombination_parent_3
16_7_Blood_1_74	16_7_Blood_2_94	primary_parent
16_7_Blood_1_73	16_7_Blood_2_94	recombination_parent_2
16_7_Blood_1_74	16_7_Blood_2_95	primary_parent
16_7_Blood_1_64	16_7_Blood_2_95	recombination_parent_1
16_7_Blood_1_74	16_7_Blood_2_95	recombination_parent_2
16_7_Blood_1_74	16_7_Blood_2_96	primary_parent
16_7_Blood_1_73	16_7_Blood_2_96	recombination_parent_1
16_7_Blood_1_64	16_7_Blood_2_96	recombination_parent_2
16_7_Blood_1_74	16_7_Blood_2_97	primary_parent
16_7_Blood_1_74	16_7_Blood_2_97	recombination_parent_1
16_7_Blood_1_64	16_7_Blood_2_97	recombination_parent_2
16_7_Blood_1_74	16_7_Blood_2_98	primary_parent
16_7_Blood_1_74	16_7_Blood_2_98	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_99	primary_parent
16_7_Blood_1_58	16_7_Blood_2_99	recombination_parent_1
16_7_Blood_1_47	16_7_Blood_2_99	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_99	recombination_parent_3
16_7_Blood_1_31	16_7_Blood_2_100	primary_parent
16_7_Blood_1_56	16_7_Blood_2_100	recombination_parent_1
16_7_Blood_1_58	16_7_Blood_2_100	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_101	primary_parent
16_7_Blood_1_28	16_7_Blood_2_101	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_101	recombination_parent_3
16_7_Blood_1_31	16_7_Blood_2_102	primary_parent
16_7_Blood_1_56	16_7_Blood_2_102	recombination_parent_1
16_7_Blood_1_56	16_7_Blood_2_102	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_103	primary_parent
16_7_Blood_1_31	16_7_Blood_2_103	recombination_parent_1
16_7_Blood_1_56	16_7_Blood_2_103	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_104	primary_parent
16_7_Blood_1_31	16_7_Blood_2_104	recombination_parent_1
16_7_Blood_1_31	16_7_Blood_2_104	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_104	recombination_parent_3
16_7_Blood_1_31	16_7_Blood_2_105	primary_parent
16_7_Blood_1_58	16_7_Blood_2_105	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_105	recombination_parent_3
16_7_Blood_1_31	16_7_Blood_2_106	primary_parent
16_7_Blood_1_7	16_7_Blood_2_106	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_107	primary_parent
16_7_Blood_1_47	16_7_Blood_2_107	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_108	primary_parent
16_7_Blood_1_47	16_7_Blood_2_108	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_109	primary_parent
16_7_Blood_1_56	16_7_Blood_2_109	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_110	primary_parent
16_7_Blood_1_31	16_7_Blood_2_110	recombination_parent_1
16_7_Blood_1_47	16_7_Blood_2_110	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_111	primary_parent
16_7_Blood_1_47	16_7_Blood_2_111	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_112	primary_parent
16_7_Blood_1_47	16_7_Blood_2_112	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_113	primary_parent
16_7_Blood_1_28	16_7_Blood_2_113	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_114	primary_parent
16_7_Blood_1_28	16_7_Blood_2_114	recombination_parent_1
16_7_Blood_1_47	16_7_Blood_2_114	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_115	primary_parent
16_7_Blood_1_56	16_7_Blood_2_115	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_116	primary_parent
16_7_Blood_1_7	16_7_Blood_2_116	recombination_parent_1
16_7_Blood_1_31	16_7_Blood_2_116	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_117	primary_parent
16_7_Blood_1_58	16_7_Blood_2_117	recombination_parent_1
16_7_Blood_1_56	16_7_Blood_2_117	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_118	primary_parent
16_7_Blood_1_31	16_7_Blood_2_118	recombination_parent_1
16_7_Blood_1_58	16_7_Blood_2_118	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_119	primary_parent
16_7_Blood_1_28	16_7_Blood_2_119	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_120	primary_parent
16_7_Blood_1_56	16_7_Blood_2_120	recombination_parent_2
16_7_Blood_1_47	16_7_Blood_2_120	recombination_parent_3
16_7_Blood_1_31	16_7_Blood_2_121	primary_parent
16_7_Blood_1_58	16_7_Blood_2_121	recombination_parent_1
16_7_Blood_1_28	16_7_Blood_2_121	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_122	primary_parent
16_7_Blood_1_47	16_7_Blood_2_122	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_123	primary_parent
16_7_Blood_1_31	16_7_Blood_2_123	recombination_parent_1
16_7_Blood_1_56	16_7_Blood_2_123	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_123	recombination_parent_3
16_7_Blood_1_31	16_7_Blood_2_124	primary_parent
16_7_Blood_1_28	16_7_Blood_2_124	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_125	primary_parent
16_7_Blood_1_31	16_7_Blood_2_125	recombination_parent_2
16_7_Blood_1_47	16_7_Blood_2_125	recombination_parent_3
16_7_Blood_1_31	16_7_Blood_2_126	primary_parent
16_7_Blood_1_31	16_7_Blood_2_126	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_127	primary_parent
16_7_Blood_1_56	16_7_Blood_2_127	recombination_parent_1
16_7_Blood_1_56	16_7_Blood_2_127	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_128	primary_parent
16_7_Blood_1_28	16_7_Blood_2_128	recombination_parent_1
16_7_Blood_1_31	16_7_Blood_2_128	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_129	primary_parent
16_7_Blood_1_47	16_7_Blood_2_129	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_130	primary_parent
16_7_Blood_1_31	16_7_Blood_2_130	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_131	primary_parent
16_7_Blood_1_58	16_7_Blood_2_131	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_131	recombination_parent_3
16_7_Blood_1_28	16_7_Blood_2_132	primary_parent
16_7_Blood_1_47	16_7_Blood_2_132	recombination_parent_1
16_7_Blood_1_58	16_7_Blood_2_132	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_133	primary_parent
16_7_Blood_1_56	16_7_Blood_2_133	recombination_parent_1
16_7_Blood_1_28	16_7_Blood_2_133	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_134	primary_parent
16_7_Blood_1_47	16_7_Blood_2_134	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_135	primary_parent
16_7_Blood_1_31	16_7_Blood_2_135	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_136	primary_parent
16_7_Blood_1_58	16_7_Blood_2_136	recombination_parent_1
16_7_Blood_1_7	16_7_Blood_2_136	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_137	primary_parent
16_7_Blood_1_7	16_7_Blood_2_137	recombination_parent_1
16_7_Blood_1_56	16_7_Blood_2_137	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_137	recombination_parent_3
16_7_Blood_1_28	16_7_Blood_2_138	primary_parent
16_7_Blood_1_56	16_7_Blood_2_138	recombination_parent_1
16_7_Blood_1_56	16_7_Blood_2_138	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_139	primary_parent
16_7_Blood_1_28	16_7_Blood_2_139	recombination_parent_1
16_7_Blood_1_47	16_7_Blood_2_139	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_140	primary_parent
16_7_Blood_1_31	16_7_Blood_2_140	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_141	primary_parent
16_7_Blood_1_47	16_7_Blood_2_141	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_142	primary_parent
16_7_Blood_1_56	16_7_Blood_2_142	recombination_parent_1
16_7_Blood_1_28	16_7_Blood_2_142	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_143	primary_parent
16_7_Blood_1_31	16_7_Blood_2_143	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_144	primary_parent
16_7_Blood_1_56	16_7_Blood_2_144	recombination_parent_1
16_7_Blood_1_47	16_7_Blood_2_144	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_144	recombination_parent_3
16_7_Blood_1_28	16_7_Blood_2_145	primary_parent
16_7_Blood_1_47	16_7_Blood_2_145	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_146	primary_parent
16_7_Blood_1_31	16_7_Blood_2_146	recombination_parent_2
16_7_Blood_1_47	16_7_Blood_2_146	recombination_parent_3
16_7_Blood_1_28	16_7_Blood_2_147	primary_parent
16_7_Blood_1_58	16_7_Blood_2_147	recombination_parent_1
16_7_Blood_1_47	16_7_Blood_2_147	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_148	primary_parent
16_7_Blood_1_7	16_7_Blood_2_148	recombination_parent_1
16_7_Blood_1_58	16_7_Blood_2_148	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_149	primary_parent
16_7_Blood_1_28	16_7_Blood_2_149	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_150	primary_parent
16_7_Blood_1_47	16_7_Blood_2_150	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_151	primary_parent
16_7_Blood_1_7	16_7_Blood_2_151	recombination_parent_1
16_7_Blood_1_58	16_7_Blood_2_151	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_152	primary_parent
16_7_Blood_1_31	16_7_Blood_2_152	recombination_parent_1
16_7_Blood_1_47	16_7_Blood_2_152	recombination_parent_2
16_7_Blood_1_47	16_7_Blood_2_152	recombination_parent_3
16_7_Blood_1_28	16_7_Blood_2_153	primary_parent
16_7_Blood_1_56	16_7_Blood_2_153	recombination_parent_1
16_7_Blood_1_58	16_7_Blood_2_153	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_154	primary_parent
16_7_Blood_1_31	16_7_Blood_2_154	recombination_parent_1
16_7_Blood_1_31	16_7_Blood_2_154	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_154	recombination_parent_3
16_7_Blood_1_28	16_7_Blood_2_155	primary_parent
16_7_Blood_1_31	16_7_Blood_2_155	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_156	primary_parent
16_7_Blood_1_7	16_7_Blood_2_156	recombination_parent_1
16_7_Blood_1_28	16_7_Blood_2_156	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_156	recombination_parent_3
16_7_Blood_1_28	16_7_Blood_2_157	primary_parent
16_7_Blood_1_31	16_7_Blood_2_157	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_158	primary_parent
16_7_Blood_1_28	16_7_Blood_2_158	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_158	recombination_parent_3
16_7_Blood_1_47	16_7_Blood_2_159	primary_parent
16_7_Blood_1_47	16_7_Blood_2_159	recombination_parent_1
16_7_Blood_1_58	16_7_Blood_2_159	recombination_parent_2
16_7_Blood_1_47	16_7_Blood_2_160	primary_parent
16_7_Blood_1_58	16_7_Blood_2_160	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_160	recombination_parent_3
16_7_Blood_1_47	16_7_Blood_2_161	primary_parent
16_7_Blood_1_31	16_7_Blood_2_161	recombination_parent_2
16_7_Blood_1_47	16_7_Blood_2_162	primary_parent
16_7_Blood_1_31	16_7_Blood_2_162	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_162	recombination_parent_3
16_7_Blood_1_47	16_7_Blood_2_163	primary_parent
16_7_Blood_1_47	16_7_Blood_2_163	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_163	recombination_parent_3
16_7_Blood_1_47	16_7_Blood_2_164	primary_parent
16_7_Blood_1_28	16_7_Blood_2_164	recombination_parent_2
16_7_Blood_1_47	16_7_Blood_2_165	primary_parent
16_7_Blood_1_56	16_7_Blood_2_165	recombination_parent_1
16_7_Blood_1_56	16_7_Blood_2_165	recombination_parent_2
16_7_Blood_1_47	16_7_Blood_2_166	primary_parent
16_7_Blood_1_47	16_7_Blood_2_166	recombination_parent_2
16_7_Blood_1_47	16_7_Blood_2_167	primary_parent
16_7_Blood_1_31	16_7_Blood_2_167	recombination_parent_1
16_7_Blood_1_47	16_7_Blood_2_167	recombination_parent_2
16_7_Blood_1_47	16_7_Blood_2_168	primary_parent
16_7_Blood_1_28	16_7_Blood_2_168	recombination_parent_1
16_7_Blood_1_56	16_7_Blood_2_168	recombination_parent_2
16_7_Blood_1_47	16_7_Blood_2_169	primary_parent
16_7_Blood_1_28	16_7_Blood_2_169	recombination_parent_1
16_7_Blood_1_56	16_7_Blood_2_169	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_169	recombination_parent_3
16_7_Blood_1_47	16_7_Blood_2_170	primary_parent
16_7_Blood_1_28	16_7_Blood_2_170	recombination_parent_1
16_7_Blood_1_28	16_7_Blood_2_170	recombination_parent_2
16_7_Blood_1_47	16_7_Blood_2_171	primary_parent
16_7_Blood_1_31	16_7_Blood_2_171	recombination_parent_1
16_7_Blood_1_47	16_7_Blood_2_171	recombination_parent_2
16_7_Blood_1_47	16_7_Blood_2_172	primary_parent
16_7_Blood_1_28	16_7_Blood_2_172	recombination_parent_1
16_7_Blood_1_7	16_7_Blood_2_172	recombination_parent_2
16_7_Blood_1_47	16_7_Blood_2_173	primary_parent
16_7_Blood_1_28	16_7_Blood_2_173	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_174	primary_parent
16_7_Blood_1_28	16_7_Blood_2_174	recombination_parent_1
16_7_Blood_1_31	16_7_Blood_2_174	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_174	recombination_parent_3
16_7_Blood_1_56	16_7_Blood_2_175	primary_parent
16_7_Blood_1_56	16_7_Blood_2_175	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_176	primary_parent
16_7_Blood_1_31	16_7_Blood_2_176	recombination_parent_1
16_7_Blood_1_58	16_7_Blood_2_176	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_176	recombination_parent_3
16_7_Blood_1_56	16_7_Blood_2_177	primary_parent
16_7_Blood_1_58	16_7_Blood_2_177	recombination_parent_1
16_7_Blood_1_56	16_7_Blood_2_177	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_178	primary_parent
16_7_Blood_1_7	16_7_Blood_2_178	recombination_parent_1
16_7_Blood_1_47	16_7_Blood_2_178	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_178	recombination_parent_3
16_7_Blood_1_56	16_7_Blood_2_179	primary_parent
16_7_Blood_1_31	16_7_Blood_2_179	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_180	primary_parent
16_7_Blood_1_7	16_7_Blood_2_180	recombination_parent_1
16_7_Blood_1_47	16_7_Blood_2_180	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_180	recombination_parent_3
16_7_Blood_1_56	16_7_Blood_2_181	primary_parent
16_7_Blood_1_31	16_7_Blood_2_181	recombination_parent_1
16_7_Blood_1_31	16_7_Blood_2_181	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_182	primary_parent
16_7_Blood_1_31	16_7_Blood_2_182	recombination_parent_1
16_7_Blood_1_47	16_7_Blood_2_182	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_183	primary_parent
16_7_Blood_1_56	16_7_Blood_2_183	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_184	primary_parent
16_7_Blood_1_58	16_7_Blood_2_184	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_184	recombination_parent_3
16_7_Blood_1_56	16_7_Blood_2_185	primary_parent
16_7_Blood_1_7	16_7_Blood_2_185	recombination_parent_1
16_7_Blood_1_58	16_7_Blood_2_185	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_185	recombination_parent_3
16_7_Blood_1_56	16_7_Blood_2_186	primary_parent
16_7_Blood_1_7	16_7_Blood_2_186	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_186	recombination_parent_3
16_7_Blood_1_56	16_7_Blood_2_187	primary_parent
16_7_Blood_1_28	16_7_Blood_2_187	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_187	recombination_parent_3
16_7_Blood_1_56	16_7_Blood_2_188	primary_parent
16_7_Blood_1_58	16_7_Blood_2_188	recombination_parent_1
16_7_Blood_1_28	16_7_Blood_2_188	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_189	primary_parent
16_7_Blood_1_56	16_7_Blood_2_189	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_190	primary_parent
16_7_Blood_1_47	16_7_Blood_2_190	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_191	primary_parent
16_7_Blood_1_58	16_7_Blood_2_191	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_192	primary_parent
16_7_Blood_1_58	16_7_Blood_2_192	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_193	primary_parent
16_7_Blood_1_47	16_7_Blood_2_193	recombination_parent_2
16_7_Blood_1_47	16_7_Blood_2_193	recombination_parent_3
16_7_Blood_1_56	16_7_Blood_2_194	primary_parent
16_7_Blood_1_28	16_7_Blood_2_194	recombination_parent_1
16_7_Blood_1_47	16_7_Blood_2_194	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_195	primary_parent
16_7_Blood_1_28	16_7_Blood_2_195	recombination_parent_1
16_7_Blood_1_28	16_7_Blood_2_195	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_196	primary_parent
16_7_Blood_1_7	16_7_Blood_2_196	recombination_parent_1
16_7_Blood_1_47	16_7_Blood_2_196	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_197	primary_parent
16_7_Blood_1_56	16_7_Blood_2_197	recombination_parent_1
16_7_Blood_1_56	16_7_Blood_2_197	recombination_parent_2
16_7_Blood_1_47	16_7_Blood_2_197	recombination_parent_3
16_7_Blood_1_56	16_7_Blood_2_198	primary_parent
16_7_Blood_1_56	16_7_Blood_2_198	recombination_parent_1
16_7_Blood_1_47	16_7_Blood_2_198	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_199	primary_parent
16_7_Blood_1_31	16_7_Blood_2_199	recombination_parent_1
16_7_Blood_1_7	16_7_Blood_2_199	recombination_parent_2
16_7_Blood_1_47	16_7_Blood_2_199	recombination_parent_3
16_7_Blood_1_56	16_7_Blood_2_200	primary_parent
16_7_Blood_1_31	16_7_Blood_2_200	recombination_parent_1
16_7_Blood_1_7	16_7_Blood_2_200	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_201	primary_parent
16_7_Blood_1_56	16_7_Blood_2_201	recombination_parent_1
16_7_Blood_1_31	16_7_Blood_2_201	recombination_parent_2
16_7_Blood_1_31	16_7_Blood_2_201	recombination_parent_3
16_7_Blood_1_56	16_7_Blood_2_202	primary_parent
16_7_Blood_1_31	16_7_Blood_2_202	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_202	recombination_parent_3
16_7_Blood_1_56	16_7_Blood_2_203	primary_parent
16_7_Blood_1_47	16_7_Blood_2_203	recombination_parent_1
16_7_Blood_1_31	16_7_Blood_2_203	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_203	recombination_parent_3
16_7_Blood_1_56	16_7_Blood_2_204	primary_parent
16_7_Blood_1_56	16_7_Blood_2_204	recombination_parent_1
16_7_Blood_1_31	16_7_Blood_2_204	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_204	recombination_parent_3
16_7_Blood_1_56	16_7_Blood_2_205	primary_parent
16_7_Blood_1_58	16_7_Blood_2_205	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_206	primary_parent
16_7_Blood_1_31	16_7_Blood_2_206	recombination_parent_1
16_7_Blood_1_47	16_7_Blood_2_206	recombination_parent_2
16_7_Blood_1_47	16_7_Blood_2_206	recombination_parent_3
16_7_Blood_1_56	16_7_Blood_2_207	primary_parent
16_7_Blood_1_7	16_7_Blood_2_207	recombination_parent_1
16_7_Blood_1_31	16_7_Blood_2_207	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_208	primary_parent
16_7_Blood_1_31	16_7_Blood_2_208	recombination_parent_1
16_7_Blood_1_31	16_7_Blood_2_208	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_208	recombination_parent_3
16_7_Blood_1_56	16_7_Blood_2_209	primary_parent
16_7_Blood_1_28	16_7_Blood_2_209	recombination_parent_1
16_7_Blood_1_28	16_7_Blood_2_209	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_210	primary_parent
16_7_Blood_1_56	16_7_Blood_2_210	recombination_parent_1
16_7_Blood_1_28	16_7_Blood_2_210	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_211	primary_parent
16_7_Blood_1_7	16_7_Blood_2_211	recombination_parent_1
16_7_Blood_1_47	16_7_Blood_2_211	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_212	primary_parent
16_7_Blood_1_58	16_7_Blood_2_212	recombination_parent_1
16_7_Blood_1_47	16_7_Blood_2_212	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_213	primary_parent
16_7_Blood_1_47	16_7_Blood_2_213	recombination_parent_1
16_7_Blood_1_47	16_7_Blood_2_213	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_214	primary_parent
16_7_Blood_1_47	16_7_Blood_2_214	recombination_parent_1
16_7_Blood_1_7	16_7_Blood_2_214	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_215	primary_parent
16_7_Blood_1_31	16_7_Blood_2_215	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_216	primary_parent
16_7_Blood_1_7	16_7_Blood_2_216	recombination_parent_1
16_7_Blood_1_58	16_7_Blood_2_216	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_217	primary_parent
16_7_Blood_1_47	16_7_Blood_2_217	recombination_parent_1
16_7_Blood_1_31	16_7_Blood_2_217	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_218	primary_parent
16_7_Blood_1_28	16_7_Blood_2_218	recombination_parent_1
16_7_Blood_1_7	16_7_Blood_2_218	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_218	recombination_parent_3
16_7_Blood_1_58	16_7_Blood_2_219	primary_parent
16_7_Blood_1_28	16_7_Blood_2_219	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_220	primary_parent
16_7_Blood_1_58	16_7_Blood_2_220	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_220	recombination_parent_3
16_7_Blood_1_58	16_7_Blood_2_221	primary_parent
16_7_Blood_1_47	16_7_Blood_2_221	recombination_parent_1
16_7_Blood_1_47	16_7_Blood_2_221	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_222	primary_parent
16_7_Blood_1_58	16_7_Blood_2_222	recombination_parent_1
16_7_Blood_1_47	16_7_Blood_2_222	recombination_parent_2
16_7_Blood_1_7	16_7_Blood_2_222	recombination_parent_3
16_7_Blood_1_58	16_7_Blood_2_223	primary_parent
16_7_Blood_1_31	16_7_Blood_2_223	recombination_parent_1
16_7_Blood_1_58	16_7_Blood_2_223	recombination_parent_2
16_7_Blood_1_28	16_7_Blood_2_223	recombination_parent_3
16_7_Blood_1_58	16_7_Blood_2_224	primary_parent
16_7_Blood_1_31	16_7_Blood_2_224	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_225	primary_parent
16_7_Blood_1_31	16_7_Blood_2_225	recombination_parent_1
16_7_Blood_1_58	16_7_Blood_2_225	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_226	primary_parent
16_7_Blood_1_31	16_7_Blood_2_226	recombination_parent_2
16_7_Blood_1_56	16_7_Blood_2_226	recombination_parent_3
16_7_Blood_1_58	16_7_Blood_2_227	primary_parent
16_7_Blood_1_56	16_7_Blood_2_227	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_228	primary_parent
16_7_Blood_1_7	16_7_Blood_2_228	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_229	primary_parent
16_7_Blood_1_56	16_7_Blood_2_229	recombination_parent_1
16_7_Blood_1_7	16_7_Blood_2_229	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_230	primary_parent
16_7_Blood_1_47	16_7_Blood_2_230	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_231	primary_parent
16_7_Blood_1_7	16_7_Blood_2_231	recombination_parent_1
16_7_Blood_1_7	16_7_Blood_2_231	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_232	primary_parent
16_7_Blood_1_28	16_7_Blood_2_232	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_233	primary_parent
16_7_Blood_1_7	16_7_Blood_2_233	recombination_parent_2
16_7_Blood_1_58	16_7_Blood_2_234	primary_parent
16_7_Blood_1_7	16_7_Blood_2_234	recombination_parent_1
