Source	Target	Type
16_0_Blood_2_11	16_0_Blood_3_97	recombination_parent_2
16_0_Blood_2_26	16_0_Blood_3_98	primary_parent
16_0_Blood_2_26	16_0_Blood_3_98	recombination_parent_2
16_0_Blood_2_4	16_0_Blood_3_99	primary_parent
16_0_Blood_2_4	16_0_Blood_3_99	recombination_parent_1
16_0_Blood_2_20	16_0_Blood_3_99	recombination_parent_2
16_0_Blood_2_4	16_0_Blood_3_100	primary_parent
16_0_Blood_2_4	16_0_Blood_3_100	recombination_parent_2
16_0_Blood_2_4	16_0_Blood_3_100	recombination_parent_3
16_0_Blood_2_4	16_0_Blood_3_101	primary_parent
16_0_Blood_2_4	16_0_Blood_3_101	recombination_parent_1
16_0_Blood_2_20	16_0_Blood_3_101	recombination_parent_2
16_0_Blood_2_4	16_0_Blood_3_102	primary_parent
16_0_Blood_2_5	16_0_Blood_3_102	recombination_parent_1
16_0_Blood_2_4	16_0_Blood_3_102	recombination_parent_2
16_0_Blood_2_20	16_0_Blood_3_102	recombination_parent_3
16_0_Blood_2_4	16_0_Blood_3_103	primary_parent
16_0_Blood_2_4	16_0_Blood_3_103	recombination_parent_1
16_0_Blood_2_5	16_0_Blood_3_103	recombination_parent_2
16_0_Blood_2_5	16_0_Blood_3_103	recombination_parent_3
16_0_Blood_2_4	16_0_Blood_3_104	primary_parent
16_0_Blood_2_20	16_0_Blood_3_104	recombination_parent_2
16_0_Blood_2_4	16_0_Blood_3_105	primary_parent
16_0_Blood_2_20	16_0_Blood_3_105	recombination_parent_1
16_0_Blood_2_20	16_0_Blood_3_105	recombination_parent_2
16_0_Blood_2_4	16_0_Blood_3_106	primary_parent
16_0_Blood_2_4	16_0_Blood_3_106	recombination_parent_2
16_0_Blood_2_4	16_0_Blood_3_107	primary_parent
16_0_Blood_2_4	16_0_Blood_3_107	recombination_parent_1
16_0_Blood_2_4	16_0_Blood_3_107	recombination_parent_2
16_0_Blood_2_4	16_0_Blood_3_108	primary_parent
16_0_Blood_2_4	16_0_Blood_3_108	recombination_parent_2
16_0_Blood_2_4	16_0_Blood_3_109	primary_parent
16_0_Blood_2_20	16_0_Blood_3_109	recombination_parent_2
16_0_Blood_2_4	16_0_Blood_3_110	primary_parent
16_0_Blood_2_4	16_0_Blood_3_110	recombination_parent_1
16_0_Blood_2_5	16_0_Blood_3_110	recombination_parent_2
16_0_Blood_2_5	16_0_Blood_3_111	primary_parent
16_0_Blood_2_4	16_0_Blood_3_111	recombination_parent_1
16_0_Blood_2_5	16_0_Blood_3_111	recombination_parent_2
16_0_Blood_2_5	16_0_Blood_3_112	primary_parent
16_0_Blood_2_20	16_0_Blood_3_112	recombination_parent_2
16_0_Blood_2_5	16_0_Blood_3_113	primary_parent
16_0_Blood_2_20	16_0_Blood_3_113	recombination_parent_1
16_0_Blood_2_5	16_0_Blood_3_113	recombination_parent_2
16_0_Blood_2_5	16_0_Blood_3_114	primary_parent
16_0_Blood_2_5	16_0_Blood_3_114	recombination_parent_2
16_0_Blood_2_5	16_0_Blood_3_115	primary_parent
16_0_Blood_2_4	16_0_Blood_3_115	recombination_parent_1
16_0_Blood_2_5	16_0_Blood_3_115	recombination_parent_2
16_0_Blood_2_5	16_0_Blood_3_116	primary_parent
16_0_Blood_2_5	16_0_Blood_3_116	recombination_parent_2
16_0_Blood_2_5	16_0_Blood_3_117	primary_parent
16_0_Blood_2_20	16_0_Blood_3_117	recombination_parent_1
16_0_Blood_2_20	16_0_Blood_3_117	recombination_parent_2
16_0_Blood_2_4	16_0_Blood_3_117	recombination_parent_3
16_0_Blood_2_5	16_0_Blood_3_118	primary_parent
16_0_Blood_2_20	16_0_Blood_3_118	recombination_parent_1
16_0_Blood_2_20	16_0_Blood_3_118	recombination_parent_2
16_0_Blood_2_5	16_0_Blood_3_119	primary_parent
16_0_Blood_2_5	16_0_Blood_3_119	recombination_parent_1
16_0_Blood_2_5	16_0_Blood_3_119	recombination_parent_2
16_0_Blood_2_5	16_0_Blood_3_120	primary_parent
16_0_Blood_2_20	16_0_Blood_3_120	recombination_parent_2
16_0_Blood_2_20	16_0_Blood_3_120	recombination_parent_3
16_0_Blood_2_5	16_0_Blood_3_121	primary_parent
16_0_Blood_2_5	16_0_Blood_3_121	recombination_parent_2
16_0_Blood_2_5	16_0_Blood_3_122	primary_parent
16_0_Blood_2_5	16_0_Blood_3_122	recombination_parent_2
16_0_Blood_2_5	16_0_Blood_3_123	primary_parent
16_0_Blood_2_20	16_0_Blood_3_123	recombination_parent_2
16_0_Blood_2_5	16_0_Blood_3_124	primary_parent
16_0_Blood_2_5	16_0_Blood_3_124	recombination_parent_2
16_0_Blood_2_5	16_0_Blood_3_125	primary_parent
16_0_Blood_2_5	16_0_Blood_3_125	recombination_parent_1
16_0_Blood_2_5	16_0_Blood_3_125	recombination_parent_2
16_0_Blood_2_5	16_0_Blood_3_126	primary_parent
16_0_Blood_2_20	16_0_Blood_3_126	recombination_parent_1
16_0_Blood_2_5	16_0_Blood_3_126	recombination_parent_2
16_0_Blood_2_5	16_0_Blood_3_126	recombination_parent_3
16_0_Blood_2_5	16_0_Blood_3_127	primary_parent
16_0_Blood_2_4	16_0_Blood_3_127	recombination_parent_2
16_0_Blood_2_4	16_0_Blood_3_127	recombination_parent_3
16_0_Blood_2_5	16_0_Blood_3_128	primary_parent
16_0_Blood_2_4	16_0_Blood_3_128	recombination_parent_1
16_0_Blood_2_4	16_0_Blood_3_128	recombination_parent_2
16_0_Blood_2_5	16_0_Blood_3_129	primary_parent
16_0_Blood_2_5	16_0_Blood_3_129	recombination_parent_1
16_0_Blood_2_5	16_0_Blood_3_129	recombination_parent_2
16_0_Blood_2_5	16_0_Blood_3_130	primary_parent
16_0_Blood_2_20	16_0_Blood_3_130	recombination_parent_1
16_0_Blood_2_5	16_0_Blood_3_130	recombination_parent_2
16_0_Blood_2_5	16_0_Blood_3_131	primary_parent
16_0_Blood_2_4	16_0_Blood_3_131	recombination_parent_2
16_0_Blood_2_5	16_0_Blood_3_132	primary_parent
16_0_Blood_2_4	16_0_Blood_3_132	recombination_parent_1
16_0_Blood_2_4	16_0_Blood_3_132	recombination_parent_2
16_0_Blood_2_5	16_0_Blood_3_133	primary_parent
16_0_Blood_2_20	16_0_Blood_3_133	recombination_parent_1
16_0_Blood_2_5	16_0_Blood_3_133	recombination_parent_2
16_0_Blood_2_5	16_0_Blood_3_134	primary_parent
16_0_Blood_2_5	16_0_Blood_3_134	recombination_parent_1
16_0_Blood_2_5	16_0_Blood_3_134	recombination_parent_2
16_0_Blood_2_20	16_0_Blood_3_134	recombination_parent_3
16_0_Blood_2_20	16_0_Blood_3_135	primary_parent
16_0_Blood_2_4	16_0_Blood_3_135	recombination_parent_2
16_0_Blood_2_20	16_0_Blood_3_136	primary_parent
16_0_Blood_2_20	16_0_Blood_3_136	recombination_parent_2
16_0_Blood_2_20	16_0_Blood_3_137	primary_parent
16_0_Blood_2_5	16_0_Blood_3_137	recombination_parent_1
16_0_Blood_2_20	16_0_Blood_3_137	recombination_parent_2
16_0_Blood_2_20	16_0_Blood_3_138	primary_parent
16_0_Blood_2_20	16_0_Blood_3_138	recombination_parent_1
16_0_Blood_2_5	16_0_Blood_3_138	recombination_parent_2
16_0_Blood_2_5	16_0_Blood_3_138	recombination_parent_3
16_0_Blood_2_20	16_0_Blood_3_139	primary_parent
16_0_Blood_2_4	16_0_Blood_3_139	recombination_parent_1
16_0_Blood_2_5	16_0_Blood_3_139	recombination_parent_2
16_0_Blood_2_20	16_0_Blood_3_140	primary_parent
16_0_Blood_2_5	16_0_Blood_3_140	recombination_parent_1
16_0_Blood_2_4	16_0_Blood_3_140	recombination_parent_2
16_0_Blood_2_20	16_0_Blood_3_140	recombination_parent_3
16_0_Blood_2_16	16_0_Blood_3_141	primary_parent
16_0_Blood_2_16	16_0_Blood_3_141	recombination_parent_1
16_0_Blood_2_27	16_0_Blood_3_141	recombination_parent_2
16_0_Blood_2_16	16_0_Blood_3_142	primary_parent
16_0_Blood_2_7	16_0_Blood_3_142	recombination_parent_1
16_0_Blood_2_27	16_0_Blood_3_142	recombination_parent_2
16_0_Blood_2_16	16_0_Blood_3_143	primary_parent
16_0_Blood_2_7	16_0_Blood_3_143	recombination_parent_2
16_0_Blood_2_16	16_0_Blood_3_144	primary_parent
16_0_Blood_2_7	16_0_Blood_3_144	recombination_parent_1
16_0_Blood_2_27	16_0_Blood_3_144	recombination_parent_2
16_0_Blood_2_16	16_0_Blood_3_145	primary_parent
16_0_Blood_2_7	16_0_Blood_3_145	recombination_parent_1
16_0_Blood_2_7	16_0_Blood_3_145	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_145	recombination_parent_3
16_0_Blood_2_16	16_0_Blood_3_146	primary_parent
16_0_Blood_2_16	16_0_Blood_3_146	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_146	recombination_parent_3
16_0_Blood_2_16	16_0_Blood_3_147	primary_parent
16_0_Blood_2_7	16_0_Blood_3_147	recombination_parent_2
16_0_Blood_2_16	16_0_Blood_3_148	primary_parent
16_0_Blood_2_16	16_0_Blood_3_148	recombination_parent_1
16_0_Blood_2_7	16_0_Blood_3_148	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_148	recombination_parent_3
16_0_Blood_2_16	16_0_Blood_3_149	primary_parent
16_0_Blood_2_7	16_0_Blood_3_149	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_149	recombination_parent_3
16_0_Blood_2_16	16_0_Blood_3_150	primary_parent
16_0_Blood_2_16	16_0_Blood_3_150	recombination_parent_1
16_0_Blood_2_27	16_0_Blood_3_150	recombination_parent_2
16_0_Blood_2_16	16_0_Blood_3_150	recombination_parent_3
16_0_Blood_2_16	16_0_Blood_3_151	primary_parent
16_0_Blood_2_16	16_0_Blood_3_151	recombination_parent_1
16_0_Blood_2_16	16_0_Blood_3_151	recombination_parent_2
16_0_Blood_2_16	16_0_Blood_3_152	primary_parent
16_0_Blood_2_7	16_0_Blood_3_152	recombination_parent_2
16_0_Blood_2_16	16_0_Blood_3_153	primary_parent
16_0_Blood_2_27	16_0_Blood_3_153	recombination_parent_2
16_0_Blood_2_16	16_0_Blood_3_154	primary_parent
16_0_Blood_2_27	16_0_Blood_3_154	recombination_parent_2
16_0_Blood_2_16	16_0_Blood_3_155	primary_parent
16_0_Blood_2_7	16_0_Blood_3_155	recombination_parent_1
16_0_Blood_2_16	16_0_Blood_3_155	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_156	primary_parent
16_0_Blood_2_7	16_0_Blood_3_156	recombination_parent_2
16_0_Blood_2_27	16_0_Blood_3_156	recombination_parent_3
16_0_Blood_2_7	16_0_Blood_3_157	primary_parent
16_0_Blood_2_7	16_0_Blood_3_157	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_158	primary_parent
16_0_Blood_2_7	16_0_Blood_3_158	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_159	primary_parent
16_0_Blood_2_27	16_0_Blood_3_159	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_160	primary_parent
16_0_Blood_2_27	16_0_Blood_3_160	recombination_parent_1
16_0_Blood_2_7	16_0_Blood_3_160	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_161	primary_parent
16_0_Blood_2_27	16_0_Blood_3_161	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_162	primary_parent
16_0_Blood_2_7	16_0_Blood_3_162	recombination_parent_1
16_0_Blood_2_27	16_0_Blood_3_162	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_163	primary_parent
16_0_Blood_2_7	16_0_Blood_3_163	recombination_parent_1
16_0_Blood_2_27	16_0_Blood_3_163	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_164	primary_parent
16_0_Blood_2_16	16_0_Blood_3_164	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_165	primary_parent
16_0_Blood_2_16	16_0_Blood_3_165	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_166	primary_parent
16_0_Blood_2_16	16_0_Blood_3_166	recombination_parent_1
16_0_Blood_2_7	16_0_Blood_3_166	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_167	primary_parent
16_0_Blood_2_16	16_0_Blood_3_167	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_168	primary_parent
16_0_Blood_2_16	16_0_Blood_3_168	recombination_parent_1
16_0_Blood_2_16	16_0_Blood_3_168	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_168	recombination_parent_3
16_0_Blood_2_7	16_0_Blood_3_169	primary_parent
16_0_Blood_2_7	16_0_Blood_3_169	recombination_parent_1
16_0_Blood_2_27	16_0_Blood_3_169	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_169	recombination_parent_3
16_0_Blood_2_7	16_0_Blood_3_170	primary_parent
16_0_Blood_2_27	16_0_Blood_3_170	recombination_parent_2
16_0_Blood_2_27	16_0_Blood_3_170	recombination_parent_3
16_0_Blood_2_7	16_0_Blood_3_171	primary_parent
16_0_Blood_2_7	16_0_Blood_3_171	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_172	primary_parent
16_0_Blood_2_7	16_0_Blood_3_172	recombination_parent_1
16_0_Blood_2_7	16_0_Blood_3_172	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_173	primary_parent
16_0_Blood_2_7	16_0_Blood_3_173	recombination_parent_1
16_0_Blood_2_27	16_0_Blood_3_173	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_174	primary_parent
16_0_Blood_2_27	16_0_Blood_3_174	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_175	primary_parent
16_0_Blood_2_7	16_0_Blood_3_175	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_176	primary_parent
16_0_Blood_2_16	16_0_Blood_3_176	recombination_parent_1
16_0_Blood_2_7	16_0_Blood_3_176	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_177	primary_parent
16_0_Blood_2_7	16_0_Blood_3_177	recombination_parent_1
16_0_Blood_2_7	16_0_Blood_3_177	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_178	primary_parent
16_0_Blood_2_7	16_0_Blood_3_178	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_179	primary_parent
16_0_Blood_2_7	16_0_Blood_3_179	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_180	primary_parent
16_0_Blood_2_16	16_0_Blood_3_180	recombination_parent_2
16_0_Blood_2_16	16_0_Blood_3_180	recombination_parent_3
16_0_Blood_2_7	16_0_Blood_3_181	primary_parent
16_0_Blood_2_7	16_0_Blood_3_181	recombination_parent_1
16_0_Blood_2_27	16_0_Blood_3_181	recombination_parent_2
16_0_Blood_2_16	16_0_Blood_3_181	recombination_parent_3
16_0_Blood_2_7	16_0_Blood_3_182	primary_parent
16_0_Blood_2_7	16_0_Blood_3_182	recombination_parent_2
16_0_Blood_2_16	16_0_Blood_3_182	recombination_parent_3
16_0_Blood_2_27	16_0_Blood_3_183	primary_parent
16_0_Blood_2_16	16_0_Blood_3_183	recombination_parent_2
16_0_Blood_2_7	16_0_Blood_3_183	recombination_parent_3
16_0_Blood_2_27	16_0_Blood_3_184	primary_parent
16_0_Blood_2_7	16_0_Blood_3_184	recombination_parent_2
16_0_Blood_2_27	16_0_Blood_3_185	primary_parent
16_0_Blood_2_27	16_0_Blood_3_185	recombination_parent_1
16_0_Blood_2_7	16_0_Blood_3_185	recombination_parent_2
16_0_Blood_2_27	16_0_Blood_3_186	primary_parent
16_0_Blood_2_16	16_0_Blood_3_186	recombination_parent_2
16_0_Blood_2_27	16_0_Blood_3_187	primary_parent
16_0_Blood_2_7	16_0_Blood_3_187	recombination_parent_2
16_0_Blood_2_27	16_0_Blood_3_188	primary_parent
16_0_Blood_2_27	16_0_Blood_3_188	recombination_parent_1
16_0_Blood_2_16	16_0_Blood_3_188	recombination_parent_2
16_0_Blood_2_27	16_0_Blood_3_189	primary_parent
16_0_Blood_2_16	16_0_Blood_3_189	recombination_parent_1
16_0_Blood_2_27	16_0_Blood_3_189	recombination_parent_2
16_0_Blood_2_27	16_0_Blood_3_190	primary_parent
16_0_Blood_2_7	16_0_Blood_3_190	recombination_parent_2
16_0_Blood_2_27	16_0_Blood_3_191	primary_parent
16_0_Blood_2_7	16_0_Blood_3_191	recombination_parent_1
16_0_Blood_2_7	16_0_Blood_3_191	recombination_parent_2
16_0_Blood_2_27	16_0_Blood_3_192	primary_parent
16_0_Blood_2_27	16_0_Blood_3_192	recombination_parent_2
16_0_Blood_2_27	16_0_Blood_3_193	primary_parent
16_0_Blood_2_16	16_0_Blood_3_193	recombination_parent_2
16_0_Blood_2_27	16_0_Blood_3_194	primary_parent
16_0_Blood_2_16	16_0_Blood_3_194	recombination_parent_2
16_0_Blood_2_16	16_0_Blood_3_194	recombination_parent_3
16_0_Blood_2_27	16_0_Blood_3_195	primary_parent
16_0_Blood_2_27	16_0_Blood_3_195	recombination_parent_2
16_0_Blood_2_27	16_0_Blood_3_196	primary_parent
16_0_Blood_2_7	16_0_Blood_3_196	recombination_parent_2
16_0_Blood_2_27	16_0_Blood_3_197	primary_parent
16_0_Blood_2_16	16_0_Blood_3_197	recombination_parent_1
16_0_Blood_2_7	16_0_Blood_3_197	recombination_parent_2
16_0_Blood_2_27	16_0_Blood_3_198	primary_parent
16_0_Blood_2_27	16_0_Blood_3_198	recombination_parent_2
16_0_Blood_2_27	16_0_Blood_3_199	primary_parent
16_0_Blood_2_27	16_0_Blood_3_199	recombination_parent_1
16_0_Blood_2_16	16_0_Blood_3_199	recombination_parent_2
16_0_Blood_2_27	16_0_Blood_3_200	primary_parent
16_0_Blood_2_27	16_0_Blood_3_200	recombination_parent_1
16_0_Blood_2_16	16_0_Blood_3_200	recombination_parent_2
16_0_Blood_2_27	16_0_Blood_3_201	primary_parent
16_0_Blood_2_7	16_0_Blood_3_201	recombination_parent_1
16_0_Blood_2_7	16_0_Blood_3_201	recombination_parent_2
16_0_Blood_2_27	16_0_Blood_3_202	primary_parent
16_0_Blood_2_27	16_0_Blood_3_202	recombination_parent_2
16_0_Blood_2_16	16_0_Blood_3_202	recombination_parent_3
16_0_Blood_2_27	16_0_Blood_3_203	primary_parent
16_0_Blood_2_27	16_0_Blood_3_203	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_0	primary_parent
16_0_Lung_2_4	16_0_Lung_3_0	recombination_parent_1
16_0_Lung_2_4	16_0_Lung_3_0	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_1	primary_parent
16_0_Lung_2_0	16_0_Lung_3_1	recombination_parent_1
16_0_Lung_2_4	16_0_Lung_3_1	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_2	primary_parent
16_0_Lung_2_0	16_0_Lung_3_2	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_3	primary_parent
16_0_Lung_2_4	16_0_Lung_3_3	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_4	primary_parent
16_0_Lung_2_4	16_0_Lung_3_4	recombination_parent_1
16_0_Lung_2_4	16_0_Lung_3_4	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_5	primary_parent
16_0_Lung_2_0	16_0_Lung_3_5	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_6	primary_parent
16_0_Lung_2_0	16_0_Lung_3_6	recombination_parent_1
16_0_Lung_2_4	16_0_Lung_3_6	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_7	primary_parent
16_0_Lung_2_4	16_0_Lung_3_7	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_8	primary_parent
16_0_Lung_2_0	16_0_Lung_3_8	recombination_parent_1
16_0_Lung_2_0	16_0_Lung_3_8	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_8	recombination_parent_3
16_0_Lung_2_4	16_0_Lung_3_9	primary_parent
16_0_Lung_2_4	16_0_Lung_3_9	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_10	primary_parent
16_0_Lung_2_4	16_0_Lung_3_10	recombination_parent_1
16_0_Lung_2_0	16_0_Lung_3_10	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_11	primary_parent
16_0_Lung_2_4	16_0_Lung_3_11	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_12	primary_parent
16_0_Lung_2_4	16_0_Lung_3_12	recombination_parent_1
16_0_Lung_2_4	16_0_Lung_3_12	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_12	recombination_parent_3
16_0_Lung_2_4	16_0_Lung_3_13	primary_parent
16_0_Lung_2_0	16_0_Lung_3_13	recombination_parent_1
16_0_Lung_2_4	16_0_Lung_3_13	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_14	primary_parent
16_0_Lung_2_4	16_0_Lung_3_14	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_14	recombination_parent_3
16_0_Lung_2_4	16_0_Lung_3_15	primary_parent
16_0_Lung_2_0	16_0_Lung_3_15	recombination_parent_1
16_0_Lung_2_0	16_0_Lung_3_15	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_16	primary_parent
16_0_Lung_2_4	16_0_Lung_3_16	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_16	recombination_parent_3
16_0_Lung_2_4	16_0_Lung_3_17	primary_parent
16_0_Lung_2_0	16_0_Lung_3_17	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_18	primary_parent
16_0_Lung_2_0	16_0_Lung_3_18	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_19	primary_parent
16_0_Lung_2_4	16_0_Lung_3_19	recombination_parent_1
16_0_Lung_2_4	16_0_Lung_3_19	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_20	primary_parent
16_0_Lung_2_4	16_0_Lung_3_20	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_20	recombination_parent_3
16_0_Lung_2_4	16_0_Lung_3_21	primary_parent
16_0_Lung_2_4	16_0_Lung_3_21	recombination_parent_1
16_0_Lung_2_4	16_0_Lung_3_21	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_22	primary_parent
16_0_Lung_2_4	16_0_Lung_3_22	recombination_parent_1
16_0_Lung_2_4	16_0_Lung_3_22	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_22	recombination_parent_3
16_0_Lung_2_4	16_0_Lung_3_23	primary_parent
16_0_Lung_2_4	16_0_Lung_3_23	recombination_parent_1
16_0_Lung_2_4	16_0_Lung_3_23	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_24	primary_parent
16_0_Lung_2_4	16_0_Lung_3_24	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_25	primary_parent
16_0_Lung_2_4	16_0_Lung_3_25	recombination_parent_1
16_0_Lung_2_4	16_0_Lung_3_25	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_26	primary_parent
16_0_Lung_2_0	16_0_Lung_3_26	recombination_parent_1
16_0_Lung_2_0	16_0_Lung_3_26	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_27	primary_parent
16_0_Lung_2_0	16_0_Lung_3_27	recombination_parent_1
16_0_Lung_2_0	16_0_Lung_3_27	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_27	recombination_parent_3
16_0_Lung_2_4	16_0_Lung_3_28	primary_parent
16_0_Lung_2_4	16_0_Lung_3_28	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_28	recombination_parent_3
16_0_Lung_2_4	16_0_Lung_3_29	primary_parent
16_0_Lung_2_0	16_0_Lung_3_29	recombination_parent_1
16_0_Lung_2_4	16_0_Lung_3_29	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_30	primary_parent
16_0_Lung_2_4	16_0_Lung_3_30	recombination_parent_1
16_0_Lung_2_4	16_0_Lung_3_30	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_30	recombination_parent_3
16_0_Lung_2_4	16_0_Lung_3_31	primary_parent
16_0_Lung_2_0	16_0_Lung_3_31	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_31	recombination_parent_3
16_0_Lung_2_4	16_0_Lung_3_32	primary_parent
16_0_Lung_2_0	16_0_Lung_3_32	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_33	primary_parent
16_0_Lung_2_4	16_0_Lung_3_33	recombination_parent_1
16_0_Lung_2_4	16_0_Lung_3_33	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_34	primary_parent
16_0_Lung_2_4	16_0_Lung_3_34	recombination_parent_1
16_0_Lung_2_0	16_0_Lung_3_34	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_35	primary_parent
16_0_Lung_2_4	16_0_Lung_3_35	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_36	primary_parent
16_0_Lung_2_4	16_0_Lung_3_36	recombination_parent_1
16_0_Lung_2_4	16_0_Lung_3_36	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_36	recombination_parent_3
16_0_Lung_2_0	16_0_Lung_3_37	primary_parent
16_0_Lung_2_0	16_0_Lung_3_37	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_38	primary_parent
16_0_Lung_2_0	16_0_Lung_3_38	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_39	primary_parent
16_0_Lung_2_0	16_0_Lung_3_39	recombination_parent_1
16_0_Lung_2_0	16_0_Lung_3_39	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_39	recombination_parent_3
16_0_Lung_2_0	16_0_Lung_3_40	primary_parent
16_0_Lung_2_4	16_0_Lung_3_40	recombination_parent_1
16_0_Lung_2_0	16_0_Lung_3_40	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_40	recombination_parent_3
16_0_Lung_2_0	16_0_Lung_3_41	primary_parent
16_0_Lung_2_0	16_0_Lung_3_41	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_42	primary_parent
16_0_Lung_2_4	16_0_Lung_3_42	recombination_parent_1
16_0_Lung_2_4	16_0_Lung_3_42	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_43	primary_parent
16_0_Lung_2_4	16_0_Lung_3_43	recombination_parent_1
16_0_Lung_2_0	16_0_Lung_3_43	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_44	primary_parent
16_0_Lung_2_4	16_0_Lung_3_44	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_45	primary_parent
16_0_Lung_2_4	16_0_Lung_3_45	recombination_parent_1
16_0_Lung_2_4	16_0_Lung_3_45	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_45	recombination_parent_3
16_0_Lung_2_0	16_0_Lung_3_46	primary_parent
16_0_Lung_2_0	16_0_Lung_3_46	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_47	primary_parent
16_0_Lung_2_0	16_0_Lung_3_47	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_47	recombination_parent_3
16_0_Lung_2_0	16_0_Lung_3_48	primary_parent
16_0_Lung_2_4	16_0_Lung_3_48	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_49	primary_parent
16_0_Lung_2_4	16_0_Lung_3_49	recombination_parent_2
16_0_Lung_2_4	16_0_Lung_3_49	recombination_parent_3
16_0_Lung_2_0	16_0_Lung_3_50	primary_parent
16_0_Lung_2_0	16_0_Lung_3_50	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_51	primary_parent
16_0_Lung_2_4	16_0_Lung_3_51	recombination_parent_2
16_0_Lung_2_0	16_0_Lung_3_52	primary_parent
16_0_Lung_2_4	16_0_Lung_3_52	recombination_parent_2
