Source	Target	Type
4_2_Lung_1_4	4_2_Lung_2_119	recombination_parent_1
4_2_Lung_1_14	4_2_Lung_2_119	recombination_parent_2
4_2_Lung_1_14	4_2_Lung_2_119	recombination_parent_3
4_2_Lung_1_0	4_2_Lung_2_120	primary_parent
4_2_Lung_1_7	4_2_Lung_2_120	recombination_parent_1
4_2_Lung_1_18	4_2_Lung_2_120	recombination_parent_2
4_2_Lung_1_0	4_2_Lung_2_121	primary_parent
4_2_Lung_1_11	4_2_Lung_2_121	recombination_parent_2
4_2_Lung_1_0	4_2_Lung_2_122	primary_parent
4_2_Lung_1_15	4_2_Lung_2_122	recombination_parent_2
4_2_Lung_1_0	4_2_Lung_2_123	primary_parent
4_2_Lung_1_0	4_2_Lung_2_123	recombination_parent_2
4_2_Lung_1_0	4_2_Lung_2_124	primary_parent
4_2_Lung_1_7	4_2_Lung_2_124	recombination_parent_2
4_2_Lung_1_0	4_2_Lung_2_125	primary_parent
4_2_Lung_1_0	4_2_Lung_2_125	recombination_parent_2
4_2_Lung_1_0	4_2_Lung_2_126	primary_parent
4_2_Lung_1_11	4_2_Lung_2_126	recombination_parent_1
4_2_Lung_1_9	4_2_Lung_2_126	recombination_parent_2
4_2_Lung_1_0	4_2_Lung_2_127	primary_parent
4_2_Lung_1_0	4_2_Lung_2_127	recombination_parent_2
4_2_Lung_1_0	4_2_Lung_2_128	primary_parent
4_2_Lung_1_18	4_2_Lung_2_128	recombination_parent_1
4_2_Lung_1_19	4_2_Lung_2_128	recombination_parent_2
4_2_Lung_1_0	4_2_Lung_2_129	primary_parent
4_2_Lung_1_9	4_2_Lung_2_129	recombination_parent_2
4_2_Lung_1_0	4_2_Lung_2_130	primary_parent
4_2_Lung_1_19	4_2_Lung_2_130	recombination_parent_1
4_2_Lung_1_4	4_2_Lung_2_130	recombination_parent_2
4_2_Lung_1_0	4_2_Lung_2_130	recombination_parent_3
4_2_Lung_1_0	4_2_Lung_2_131	primary_parent
4_2_Lung_1_7	4_2_Lung_2_131	recombination_parent_2
4_2_Lung_1_19	4_2_Lung_2_131	recombination_parent_3
4_2_Lung_1_0	4_2_Lung_2_132	primary_parent
4_2_Lung_1_4	4_2_Lung_2_132	recombination_parent_1
4_2_Lung_1_19	4_2_Lung_2_132	recombination_parent_2
4_2_Lung_1_19	4_2_Lung_2_132	recombination_parent_3
4_2_Lung_1_0	4_2_Lung_2_133	primary_parent
4_2_Lung_1_7	4_2_Lung_2_133	recombination_parent_1
4_2_Lung_1_18	4_2_Lung_2_133	recombination_parent_2
4_2_Lung_1_0	4_2_Lung_2_134	primary_parent
4_2_Lung_1_18	4_2_Lung_2_134	recombination_parent_2
4_2_Lung_1_0	4_2_Lung_2_135	primary_parent
4_2_Lung_1_19	4_2_Lung_2_135	recombination_parent_2
4_2_Lung_1_0	4_2_Lung_2_136	primary_parent
4_2_Lung_1_11	4_2_Lung_2_136	recombination_parent_1
4_2_Lung_1_9	4_2_Lung_2_136	recombination_parent_2
4_2_Lung_1_0	4_2_Lung_2_137	primary_parent
4_2_Lung_1_11	4_2_Lung_2_137	recombination_parent_2
4_2_Lung_1_0	4_2_Lung_2_138	primary_parent
4_2_Lung_1_19	4_2_Lung_2_138	recombination_parent_1
4_2_Lung_1_15	4_2_Lung_2_138	recombination_parent_2
4_2_Lung_1_0	4_2_Lung_2_139	primary_parent
4_2_Lung_1_18	4_2_Lung_2_139	recombination_parent_1
4_2_Lung_1_9	4_2_Lung_2_139	recombination_parent_2
4_2_Lung_1_0	4_2_Lung_2_140	primary_parent
4_2_Lung_1_18	4_2_Lung_2_140	recombination_parent_1
4_2_Lung_1_14	4_2_Lung_2_140	recombination_parent_2
4_2_Lung_1_0	4_2_Lung_2_141	primary_parent
4_2_Lung_1_7	4_2_Lung_2_141	recombination_parent_1
4_2_Lung_1_15	4_2_Lung_2_141	recombination_parent_2
4_2_Lung_1_12	4_2_Lung_2_142	primary_parent
4_2_Lung_1_15	4_2_Lung_2_142	recombination_parent_1
4_2_Lung_1_9	4_2_Lung_2_142	recombination_parent_2
4_2_Lung_1_12	4_2_Lung_2_143	primary_parent
4_2_Lung_1_4	4_2_Lung_2_143	recombination_parent_1
4_2_Lung_1_7	4_2_Lung_2_143	recombination_parent_2
4_2_Lung_1_7	4_2_Lung_2_143	recombination_parent_3
4_2_Lung_1_12	4_2_Lung_2_144	primary_parent
4_2_Lung_1_19	4_2_Lung_2_144	recombination_parent_1
4_2_Lung_1_12	4_2_Lung_2_144	recombination_parent_2
4_2_Lung_1_12	4_2_Lung_2_145	primary_parent
4_2_Lung_1_4	4_2_Lung_2_145	recombination_parent_1
4_2_Lung_1_0	4_2_Lung_2_145	recombination_parent_2
4_2_Lung_1_18	4_2_Lung_2_145	recombination_parent_3
4_2_Lung_1_12	4_2_Lung_2_146	primary_parent
4_2_Lung_1_4	4_2_Lung_2_146	recombination_parent_2
4_2_Lung_1_12	4_2_Lung_2_147	primary_parent
4_2_Lung_1_8	4_2_Lung_2_147	recombination_parent_1
4_2_Lung_1_8	4_2_Lung_2_147	recombination_parent_2
4_2_Lung_1_12	4_2_Lung_2_148	primary_parent
4_2_Lung_1_19	4_2_Lung_2_148	recombination_parent_2
4_2_Lung_1_12	4_2_Lung_2_149	primary_parent
4_2_Lung_1_9	4_2_Lung_2_149	recombination_parent_2
4_2_Lung_1_12	4_2_Lung_2_150	primary_parent
4_2_Lung_1_14	4_2_Lung_2_150	recombination_parent_1
4_2_Lung_1_18	4_2_Lung_2_150	recombination_parent_2
4_2_Lung_1_12	4_2_Lung_2_151	primary_parent
4_2_Lung_1_15	4_2_Lung_2_151	recombination_parent_1
4_2_Lung_1_9	4_2_Lung_2_151	recombination_parent_2
4_2_Lung_1_19	4_2_Lung_2_151	recombination_parent_3
4_2_Lung_1_12	4_2_Lung_2_152	primary_parent
4_2_Lung_1_9	4_2_Lung_2_152	recombination_parent_2
4_2_Lung_1_12	4_2_Lung_2_153	primary_parent
4_2_Lung_1_19	4_2_Lung_2_153	recombination_parent_2
4_2_Lung_1_12	4_2_Lung_2_154	primary_parent
4_2_Lung_1_7	4_2_Lung_2_154	recombination_parent_2
4_2_Lung_1_12	4_2_Lung_2_155	primary_parent
4_2_Lung_1_18	4_2_Lung_2_155	recombination_parent_2
4_2_Lung_1_12	4_2_Lung_2_156	primary_parent
4_2_Lung_1_4	4_2_Lung_2_156	recombination_parent_2
4_2_Lung_1_12	4_2_Lung_2_157	primary_parent
4_2_Lung_1_4	4_2_Lung_2_157	recombination_parent_1
4_2_Lung_1_11	4_2_Lung_2_157	recombination_parent_2
4_2_Lung_1_12	4_2_Lung_2_158	primary_parent
4_2_Lung_1_19	4_2_Lung_2_158	recombination_parent_1
4_2_Lung_1_19	4_2_Lung_2_158	recombination_parent_2
4_2_Lung_1_12	4_2_Lung_2_159	primary_parent
4_2_Lung_1_15	4_2_Lung_2_159	recombination_parent_1
4_2_Lung_1_0	4_2_Lung_2_159	recombination_parent_2
4_2_Lung_1_11	4_2_Lung_2_159	recombination_parent_3
4_2_Lung_1_12	4_2_Lung_2_160	primary_parent
4_2_Lung_1_9	4_2_Lung_2_160	recombination_parent_1
4_2_Lung_1_0	4_2_Lung_2_160	recombination_parent_2
4_2_Lung_1_12	4_2_Lung_2_161	primary_parent
4_2_Lung_1_19	4_2_Lung_2_161	recombination_parent_2
4_2_Lung_1_8	4_2_Lung_2_161	recombination_parent_3
4_2_Lung_1_12	4_2_Lung_2_162	primary_parent
4_2_Lung_1_15	4_2_Lung_2_162	recombination_parent_2
4_2_Lung_1_12	4_2_Lung_2_163	primary_parent
4_2_Lung_1_19	4_2_Lung_2_163	recombination_parent_1
4_2_Lung_1_19	4_2_Lung_2_163	recombination_parent_2
4_2_Lung_1_12	4_2_Lung_2_164	primary_parent
4_2_Lung_1_0	4_2_Lung_2_164	recombination_parent_2
4_2_Lung_1_8	4_2_Lung_2_164	recombination_parent_3
4_2_Lung_1_12	4_2_Lung_2_165	primary_parent
4_2_Lung_1_14	4_2_Lung_2_165	recombination_parent_2
4_2_Lung_1_12	4_2_Lung_2_166	primary_parent
4_2_Lung_1_15	4_2_Lung_2_166	recombination_parent_2
4_2_Lung_1_12	4_2_Lung_2_167	primary_parent
4_2_Lung_1_14	4_2_Lung_2_167	recombination_parent_2
4_2_Lung_1_4	4_2_Lung_2_167	recombination_parent_3
4_2_Lung_1_12	4_2_Lung_2_168	primary_parent
4_2_Lung_1_19	4_2_Lung_2_168	recombination_parent_2
4_2_Lung_1_11	4_2_Lung_2_168	recombination_parent_3
4_2_Lung_1_19	4_2_Lung_2_169	primary_parent
4_2_Lung_1_8	4_2_Lung_2_169	recombination_parent_2
4_2_Lung_1_19	4_2_Lung_2_170	primary_parent
4_2_Lung_1_4	4_2_Lung_2_170	recombination_parent_1
4_2_Lung_1_19	4_2_Lung_2_170	recombination_parent_2
4_2_Lung_1_4	4_2_Lung_2_170	recombination_parent_3
4_2_Lung_1_19	4_2_Lung_2_171	primary_parent
4_2_Lung_1_7	4_2_Lung_2_171	recombination_parent_2
4_2_Lung_1_9	4_2_Lung_2_171	recombination_parent_3
4_2_Lung_1_19	4_2_Lung_2_172	primary_parent
4_2_Lung_1_4	4_2_Lung_2_172	recombination_parent_1
4_2_Lung_1_4	4_2_Lung_2_172	recombination_parent_2
4_2_Lung_1_19	4_2_Lung_2_173	primary_parent
4_2_Lung_1_7	4_2_Lung_2_173	recombination_parent_2
4_2_Lung_1_19	4_2_Lung_2_174	primary_parent
4_2_Lung_1_14	4_2_Lung_2_174	recombination_parent_2
4_2_Lung_1_19	4_2_Lung_2_175	primary_parent
4_2_Lung_1_14	4_2_Lung_2_175	recombination_parent_2
4_2_Lung_1_7	4_2_Lung_2_175	recombination_parent_3
4_2_Lung_1_19	4_2_Lung_2_176	primary_parent
4_2_Lung_1_11	4_2_Lung_2_176	recombination_parent_2
4_2_Lung_1_19	4_2_Lung_2_177	primary_parent
4_2_Lung_1_14	4_2_Lung_2_177	recombination_parent_1
4_2_Lung_1_9	4_2_Lung_2_177	recombination_parent_2
4_2_Lung_1_19	4_2_Lung_2_178	primary_parent
4_2_Lung_1_15	4_2_Lung_2_178	recombination_parent_2
4_2_Lung_1_19	4_2_Lung_2_179	primary_parent
4_2_Lung_1_15	4_2_Lung_2_179	recombination_parent_1
4_2_Lung_1_9	4_2_Lung_2_179	recombination_parent_2
4_2_Lung_1_7	4_2_Lung_2_179	recombination_parent_3
4_2_Lung_1_19	4_2_Lung_2_180	primary_parent
4_2_Lung_1_4	4_2_Lung_2_180	recombination_parent_2
4_2_Lung_1_19	4_2_Lung_2_181	primary_parent
4_2_Lung_1_14	4_2_Lung_2_181	recombination_parent_1
4_2_Lung_1_12	4_2_Lung_2_181	recombination_parent_2
4_2_Lung_1_19	4_2_Lung_2_182	primary_parent
4_2_Lung_1_0	4_2_Lung_2_182	recombination_parent_2
4_2_Lung_1_19	4_2_Lung_2_183	primary_parent
4_2_Lung_1_4	4_2_Lung_2_183	recombination_parent_1
4_2_Lung_1_11	4_2_Lung_2_183	recombination_parent_2
4_2_Lung_1_8	4_2_Lung_2_183	recombination_parent_3
4_2_Lung_1_19	4_2_Lung_2_184	primary_parent
4_2_Lung_1_7	4_2_Lung_2_184	recombination_parent_2
4_2_Lung_1_19	4_2_Lung_2_185	primary_parent
4_2_Lung_1_15	4_2_Lung_2_185	recombination_parent_2
4_2_Lung_1_19	4_2_Lung_2_186	primary_parent
4_2_Lung_1_9	4_2_Lung_2_186	recombination_parent_2
4_2_Lung_1_19	4_2_Lung_2_187	primary_parent
4_2_Lung_1_7	4_2_Lung_2_187	recombination_parent_1
4_2_Lung_1_11	4_2_Lung_2_187	recombination_parent_2
4_2_Lung_1_12	4_2_Lung_2_187	recombination_parent_3
4_2_Lung_1_19	4_2_Lung_2_188	primary_parent
4_2_Lung_1_9	4_2_Lung_2_188	recombination_parent_2
4_2_Lung_1_9	4_2_Lung_2_188	recombination_parent_3
4_2_Lung_1_19	4_2_Lung_2_189	primary_parent
4_2_Lung_1_9	4_2_Lung_2_189	recombination_parent_1
4_2_Lung_1_11	4_2_Lung_2_189	recombination_parent_2
4_2_Lung_1_19	4_2_Lung_2_190	primary_parent
4_2_Lung_1_14	4_2_Lung_2_190	recombination_parent_1
4_2_Lung_1_9	4_2_Lung_2_190	recombination_parent_2
4_2_Lung_1_19	4_2_Lung_2_191	primary_parent
4_2_Lung_1_11	4_2_Lung_2_191	recombination_parent_1
4_2_Lung_1_4	4_2_Lung_2_191	recombination_parent_2
4_2_Lung_1_9	4_2_Lung_2_191	recombination_parent_3
4_2_Lung_1_19	4_2_Lung_2_192	primary_parent
4_2_Lung_1_11	4_2_Lung_2_192	recombination_parent_1
4_2_Lung_1_9	4_2_Lung_2_192	recombination_parent_2
4_2_Lung_1_19	4_2_Lung_2_193	primary_parent
4_2_Lung_1_18	4_2_Lung_2_193	recombination_parent_2
4_2_Lung_1_19	4_2_Lung_2_194	primary_parent
4_2_Lung_1_15	4_2_Lung_2_194	recombination_parent_1
4_2_Lung_1_15	4_2_Lung_2_194	recombination_parent_2
4_2_Lung_1_19	4_2_Lung_2_195	primary_parent
4_2_Lung_1_7	4_2_Lung_2_195	recombination_parent_1
4_2_Lung_1_18	4_2_Lung_2_195	recombination_parent_2
4_2_Lung_1_11	4_2_Lung_2_196	primary_parent
4_2_Lung_1_14	4_2_Lung_2_196	recombination_parent_2
4_2_Lung_1_11	4_2_Lung_2_197	primary_parent
4_2_Lung_1_8	4_2_Lung_2_197	recombination_parent_1
4_2_Lung_1_7	4_2_Lung_2_197	recombination_parent_2
4_2_Lung_1_11	4_2_Lung_2_198	primary_parent
4_2_Lung_1_11	4_2_Lung_2_198	recombination_parent_1
4_2_Lung_1_4	4_2_Lung_2_198	recombination_parent_2
4_2_Lung_1_18	4_2_Lung_2_198	recombination_parent_3
4_2_Lung_1_11	4_2_Lung_2_199	primary_parent
4_2_Lung_1_7	4_2_Lung_2_199	recombination_parent_2
4_2_Lung_1_11	4_2_Lung_2_200	primary_parent
4_2_Lung_1_11	4_2_Lung_2_200	recombination_parent_2
4_2_Lung_1_9	4_2_Lung_2_200	recombination_parent_3
4_2_Lung_1_11	4_2_Lung_2_201	primary_parent
4_2_Lung_1_11	4_2_Lung_2_201	recombination_parent_2
4_2_Lung_1_11	4_2_Lung_2_202	primary_parent
4_2_Lung_1_19	4_2_Lung_2_202	recombination_parent_2
4_2_Lung_1_7	4_2_Lung_2_202	recombination_parent_3
4_2_Lung_1_11	4_2_Lung_2_203	primary_parent
4_2_Lung_1_18	4_2_Lung_2_203	recombination_parent_1
4_2_Lung_1_19	4_2_Lung_2_203	recombination_parent_2
4_2_Lung_1_11	4_2_Lung_2_204	primary_parent
4_2_Lung_1_18	4_2_Lung_2_204	recombination_parent_2
4_2_Lung_1_11	4_2_Lung_2_205	primary_parent
4_2_Lung_1_9	4_2_Lung_2_205	recombination_parent_2
4_2_Lung_1_11	4_2_Lung_2_206	primary_parent
4_2_Lung_1_11	4_2_Lung_2_206	recombination_parent_1
4_2_Lung_1_7	4_2_Lung_2_206	recombination_parent_2
4_2_Lung_1_11	4_2_Lung_2_207	primary_parent
4_2_Lung_1_4	4_2_Lung_2_207	recombination_parent_2
4_2_Lung_1_4	4_2_Lung_2_207	recombination_parent_3
4_2_Lung_1_11	4_2_Lung_2_208	primary_parent
4_2_Lung_1_7	4_2_Lung_2_208	recombination_parent_1
4_2_Lung_1_15	4_2_Lung_2_208	recombination_parent_2
4_2_Lung_1_8	4_2_Lung_2_208	recombination_parent_3
4_2_Lung_1_11	4_2_Lung_2_209	primary_parent
4_2_Lung_1_0	4_2_Lung_2_209	recombination_parent_2
4_2_Lung_1_11	4_2_Lung_2_210	primary_parent
4_2_Lung_1_4	4_2_Lung_2_210	recombination_parent_2
4_2_Lung_2_70	4_2_Blood_2_0	Transmission
4_2_Lung_2_146	4_2_Blood_2_1	Transmission
4_2_Lung_2_155	4_2_Blood_2_2	Transmission
4_2_Lung_2_161	4_2_Blood_2_3	Transmission
4_2_Lung_2_172	4_2_Blood_2_4	Transmission
4_2_Lung_2_174	4_2_Blood_2_5	Transmission
